clasificacion,tipo_de_muestra,subtipo_de_muestra,analisis,naturaleza,unidades,cantidad_de_toma,tecnica,limite_maximo_permisible,NOM,UNIDADES g O mL,Unidad,nom_Nombre,descripcion,,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Leche en punto de venta,Staphylococcus aureus,NORMATIVO,UFC/mL,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 10 UFC/mL por siembra directa,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Mezclas para helados,Coliformes totales,NORMATIVO,UFC/g,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 50 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Mezclas para helados,Coliformes totales,NORMATIVO,UFC/mL,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 50 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Mezclas para helados,Levaduras,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,50 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Mezclas para helados,Levaduras,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,50 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Mezclas para helados,Mohos,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,50 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Mezclas para helados,Mohos,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,50 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Producto lácteo combinado que se emplee como materia prima para elaboración de quesos,Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Coliformes totales,NORMATIVO,UFC/mL,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Coliformes totales,NORMATIVO,UFC/g,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Levaduras,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Levaduras,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Mohos,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Mohos,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Staphylococcus aureus,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,1 000 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos de suero,Vibrio cholerae,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.19.Técnicas para la investigación de Vibrio cholerae.,Vibrio cholerae en 50 g: AUSENCIA,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos envasados al vacío,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos envasados al vacío,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos envasados al vacío,Toxina botulínica,NORMATIVO,Negativo/ Positivo,300,,Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Enterotoxinas estafilococcicas,NORMATIVO,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Escherichia coli,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice J Normativo. Método para la enumeración de E. coli -glucuronidasa,100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Escherichia coli,NORMATIVO,UFC/mL,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método de NMP-EC.,100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Levaduras,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Levaduras,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Mohos,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Mohos,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Staphylococcus aureus,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,1 000 UFC/g,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Toxina botulínica,NORMATIVO,Negativo/ Positivo,300,,Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos frescos,Vibrio cholerae,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-242-SSA1-2009. Apéndice B.19.Técnicas para la investigación de Vibrio cholerae.,Vibrio cholerae en 25 g: AUSENCIA,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Escherichia coli,NORMATIVO,NMP/g,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método de NMP-EC.,≤ 10 NMP/g,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Levaduras,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Levaduras,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
